nome,url_cloudinary
1_CONEC_WAGO_2P_05_A_6_0M_41A_221-612_C_3.jpg,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764804309/imagens_otimizadas_marketplace/660ee9d9602f5505478d8bac618f2761.jpg"
ef5385515b2f84bcf3ea3e5f20096ad3.jpg,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764804309/imagens_otimizadas_marketplace/a8b4604c967554916d8b1bf70ab8a24f.jpg"
1_CENTRI_STECK_PVC_02_DISJ_DIN_SOB_BR_SCT2.jpg,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764804309/imagens_otimizadas_marketplace/6c875390fa1e51b0250363621719337e.jpg"
1_ABRAC_RSF_BELLOSA_09MM_C_1_2_X5_8_C_100.jpg,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764804309/imagens_otimizadas_marketplace/aba4f95f2dfd9e119e6df42035db27d4.jpg"
ad2a45ad720fc516c184d5780c9dbc5f.jpg,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764804309/imagens_otimizadas_marketplace/81e039ae98103218e52edd4cf3b28505.jpg"
3_LUVA_P_ELETRODUTO_PVC_PLASTBIG_D_1.1_4.jpg,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764804309/imagens_otimizadas_marketplace/ac2c4f51462cb9035d6cbebb773e65ef.jpg"
3216_2_CJ_MEC_TRONIC_PETRA_1TOM_2P_T_10A_39032.jpg,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764804309/imagens_otimizadas_marketplace/ee984388eb6b2b5acf37d862a763d4b4.jpg"
3445_1_COLA_SILICONE_AQUARIO_260G_GMF_PT_S_FUNG.jpg,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764804309/imagens_otimizadas_marketplace/cf914aa66afbf45f6f5f8f5b779655fb.jpg"
3000_1_ESTILETE_C_LAMINA_LARGA_BRASFORT_8286.jpg,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764804309/imagens_otimizadas_marketplace/bb2dbef038f0bac1a207179d3fb0b502.jpg"
3_TORN_ABS_AGELUX_P_FILTRO_MARR.AUTOM.101.jpg,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764804309/imagens_otimizadas_marketplace/3c4efd018a79fbd1f05ac43f5e32e77c.jpg"
1864_2_ESMERIL_PROF_41_2X650WX220V_G650B2_B_D.jpg,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764804309/imagens_otimizadas_marketplace/169aa2c1a7f684d298bffa1198c2cfe7.jpg"
1204_2_TORQUES_ARMADOR_12_PREMIUM__S.ROMAO.jpg,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764804310/imagens_otimizadas_marketplace/15fd8f391fab0e69660055dc9f796f47.jpg"
da7c05c709f1e68973de57e657d5b28b.jpg,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764804309/imagens_otimizadas_marketplace/9b2482bb8bdf241793843a2122d09d48.jpg"
2042_3_CADEADO_PADO_25.jpg,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764804310/imagens_otimizadas_marketplace/ddb52c3a807ce4a81830451f3ff6b2d3.jpg"
2_PARAF_CHIPBOARD_CHATA_PHS_3.5_X_30_NEW_F.jpg,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764804310/imagens_otimizadas_marketplace/16f18d322e84bc16b911a39eff5b7544.jpg"
1_FITA_ANTI-DERRAP_50MMX05M_TEKBOND_PR.jpg,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764804310/imagens_otimizadas_marketplace/85d15a8f392c5532347fbec890a99e45.jpg"
